Method,User-Agent,host,content-type,url_domain,url_length,num_params,has_login,user_agent_length,content_type_length,has_suspicious_keywords,body_length,body_has_suspicious,param_entropy,num_param_names,body_special_char_count,requests_per_session,session_duration,mean_time_between_reqs,unique_endpoints,user_agent_changes,session_duration_z,session_duration_outlier,behavior_anomaly_score,behavioral_anomaly_flag,svm_anomaly_score,svm_anomaly_flag,true_label,predicted_label,top_features,top_feature_values
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,multipart/form-data,internal.local,42,1,0,84,19,1,241,1,0.9999975000062501,1,38,4,165.83025944942796,6.509489563031502,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.879;-0.329;-0.301
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/json,api.example.com,59,1,0,91,16,1,255,1,0.9999980000040001,1,43,3,49.32175854198619,0.7030892646069887,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.704;-0.300;-0.207
GET,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.0),api.example.com,multipart/form-data,secure.example.com,73,1,0,63,19,1,267,1,0.9999980000040001,1,44,2,89.84874856920125,15.979612880267,14,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.742;-0.286;-0.188
PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,application/x-www-form-urlencoded,green.com,58,1,0,54,33,1,76,1,0.9999990000010001,1,24,3,131.71658170433582,1.3114120948525352,2,5,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.788;-0.318;-0.191
POST,PostmanRuntime/7.29.2,api.example.com,multipart/form-data,api.example.com,72,1,0,21,19,1,157,1,0.7142846938790088,1,49,1,42.985238758696426,17.78311287105878,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.649;-0.195;-0.176
GET,PostmanRuntime/7.29.2,internal.local,application/x-www-form-urlencoded,api.example.com,61,1,0,21,33,1,393,1,0.7142846938790088,1,65,5,5.0,1.5617208509996576,15,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;url_length;param_entropy,-0.594;-0.278;-0.199
GET,PostmanRuntime/7.29.2,example.com,multipart/form-data,api.example.com,30,0,0,21,19,0,346,1,0.0,0,84,4,1080.8552213939556,19.24190780163913,4,3,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.332;0.273;0.138
POST,Opera/8.12.(X11; Linux x86_64; cmn-TW) Presto/2.9.171 Version/11.00,internal.local,application/json,secure.example.com,33,0,0,67,16,0,604,1,0.0,0,89,2,230.73554453718629,4.543772951336481,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.291;0.249;0.134
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,example.com,application/x-www-form-urlencoded,example.com,26,0,0,84,33,1,363,1,0.0,0,85,58,5.0,0.5,1,2,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.269;0.259;0.110
GET,PostmanRuntime/7.29.2,example.com,multipart/form-data,internal.local,58,1,0,21,19,1,47,1,0.9999980000040001,1,9,2,11.44023625588678,15.55554009377406,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.629;-0.316;-0.249
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,api.example.com,multipart/form-data,example.com,200,1,0,91,19,0,193,0,0.9999975000062501,1,43,2,282.46361240782835,10.324550544737692,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.698;-0.266;0.173
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,application/x-www-form-urlencoded,api.example.com,39,1,0,84,33,0,101,0,0.9999950000249999,1,39,12,50.90346020564586,1.3419285876745135,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.807;-0.279;-0.268
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,application/json,secure.example.com,34,0,0,54,16,0,57,0,0.0,0,7,4,110.0688914291934,3.4268056564954748,14,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_length,0.434;0.211;-0.078
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,multipart/form-data,secure.example.com,209,1,0,54,19,0,193,0,0.9999983333361112,1,43,16,49.10211943371658,54.3059783939844,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.657;-0.274;0.162
GET,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ayc-PE) AppleWebKit/533.16.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.16.5",internal.local,application/x-www-form-urlencoded,ortega-whitaker.org,48,1,0,147,33,0,41,0,0.7142846938790088,1,17,2,95.01541556237824,18.358613058410725,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.814;-0.246;-0.244
POST,PostmanRuntime/7.29.2,api.example.com,application/json,atkins.com,200,1,0,21,16,0,403,0,0.9999980000040001,1,74,18,82.2931789908776,6.0189426107529584,3,4,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.443;0.244;-0.202
DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,multipart/form-data,api.example.com,30,0,0,54,19,0,491,1,0.0,0,73,4,14.035694449511263,8.35890548394796,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.305;0.161;0.131
POST,PostmanRuntime/7.29.2,internal.local,multipart/form-data,owens-mayo.biz,59,1,0,21,19,1,86,1,0.9999983333361112,1,23,2,52.84647798896788,3.72291465384306,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.732;-0.300;-0.192
GET,Opera/8.15.(X11; Linux x86_64; ia-FR) Presto/2.9.180 Version/11.00,cruz.com,application/json,shah.com,198,1,0,66,16,0,233,0,0.9999980000040001,1,43,1,5.0,1.1034808199761492,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.512;-0.235;0.195
PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,secure.example.com,multipart/form-data,internal.local,29,0,0,91,19,0,531,1,0.0,0,72,3,189.2730882897636,3.2311680016882462,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.332;0.161;0.144
GET,curl/7.68.0,example.com,application/json,example.com,39,1,0,11,16,1,103,1,0.9999975000062501,1,37,2,5.0,8.226027767986805,1,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.776;-0.349;-0.274
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,application/x-www-form-urlencoded,internal.local,40,1,0,84,33,0,29,0,0.9999980000040001,1,8,15,193.20386535382315,10.792167455497946,10,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.794;-0.426;-0.298
POST,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.0),example.com,application/json,example.com,55,1,0,63,16,1,60,1,0.9999950000249999,1,11,7,78.22007435077666,2.4756783229050843,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.640;-0.257;-0.217
PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,example.com,application/x-www-form-urlencoded,example.com,26,0,0,84,33,0,183,0,0.0,0,22,15,310.1467159790958,1.968576011120128,15,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.484;0.194;0.076
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,example.com,application/x-www-form-urlencoded,example.com,28,0,0,84,33,0,451,0,0.0,0,65,4,115.38567836816208,17.504796194550647,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;mean_time_between_reqs,0.390;0.143;0.142
DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/json,fuller-nicholson.com,75,1,0,84,16,1,69,1,0.9999980000040001,1,22,4,764.6230798405245,15.357501439237206,1,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.765;-0.274;-0.172
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,multipart/form-data,secure.example.com,57,1,0,84,19,0,72,0,0.7142846938790088,1,13,63,269.6334096158248,6.2712542094647805,3,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.697;-0.233;-0.199
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,application/x-www-form-urlencoded,api.example.com,41,1,0,84,33,0,40,0,0.9999980000040001,1,17,56,6.653060477254769,3.5312755145709422,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.779;-0.346;-0.283
POST,Mozilla/5.0 (Android 4.1.1; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,api.example.com,application/json,internal.local,41,1,0,68,16,0,243,0,0.9999980000040001,1,39,18,290.38416754023416,9.983522030813806,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.829;-0.348;-0.295
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,multipart/form-data,api.example.com,62,1,0,54,19,1,90,1,0.9999980000040001,1,28,5,208.22764764054045,18.151164751612452,16,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.772;-0.306;-0.177
POST,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),example.com,multipart/form-data,secure.example.com,43,1,0,63,19,0,58,0,0.9999975000062501,1,23,19,127.52402715111388,48.11431884002586,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.848;-0.337;-0.272
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,application/x-www-form-urlencoded,example.com,58,1,0,91,33,1,266,1,0.9999980000040001,1,42,2,102.42054119336504,4.209240551467705,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.782;-0.297;-0.210
GET,curl/7.68.0,api.example.com,multipart/form-data,secure.example.com,43,1,0,11,19,0,73,0,0.9999975000062501,1,11,8,48.32084268975053,2.166191659016899,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.771;-0.305;-0.295
POST,PostmanRuntime/7.29.2,martin.com,multipart/form-data,api.example.com,210,1,0,21,19,0,225,0,0.9999990000010001,1,43,2,69.14346498375596,3.7583138409276495,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.637;-0.285;-0.144
GET,curl/7.68.0,secure.example.com,multipart/form-data,api.example.com,71,1,0,11,19,1,152,1,0.9999983333361112,1,28,16,7.835185048031668,2.421355520016267,14,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.684;-0.277;-0.167
GET,curl/7.68.0,internal.local,application/x-www-form-urlencoded,example.com,26,0,0,11,33,0,236,0,0.0,0,36,5,37.97781395654765,21.094908658149524,2,3,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;mean_time_between_reqs,0.473;0.187;0.141
GET,PostmanRuntime/7.29.2,secure.example.com,multipart/form-data,example.com,23,0,0,21,19,0,352,1,0.0,0,83,1,5.0,4.546123303207567,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;requests_per_session;num_params,0.277;-0.241;0.194
PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,application/x-www-form-urlencoded,secure.example.com,208,1,0,54,33,0,202,0,0.9999980000040001,1,52,12,255.00384469422065,17.806255241408103,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.706;-0.286;-0.148
GET,PostmanRuntime/7.29.2,example.com,application/x-www-form-urlencoded,example.com,71,1,0,21,33,1,632,0,0.9999990000010001,1,88,2,79.359896754333,23.10015927464141,10,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.430;0.388;-0.199
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,multipart/form-data,api.example.com,27,0,0,84,19,0,474,1,0.0,0,60,64,33.89518690396952,1.4415068283196106,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.369;0.161;0.072
GET,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7241-09-04 03:52:25 Firefox/14.0,api.example.com,application/json,internal.local,29,0,0,81,16,0,96,0,0.0,0,9,1,12.56449791573766,14.509801387160152,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;requests_per_session;param_entropy,0.370;-0.254;0.177
POST,Opera/8.63.(X11; Linux i686; ml-IN) Presto/2.9.179 Version/10.00,example.com,multipart/form-data,example.com,37,1,0,64,19,0,238,0,0.9999980000040001,1,39,2,1076.9118084201602,0.5,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.871;-0.350;-0.293
GET,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5; rv:1.9.5.20) Gecko/5400-08-29 00:09:50 Firefox/3.8,api.example.com,application/json,example.com,26,0,0,95,16,0,100,0,0.0,0,8,65,18.94179498629073,0.7910075539452697,4,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.392;0.189;-0.127
GET,curl/7.68.0,api.example.com,application/json,api.example.com,30,0,0,11,16,0,231,0,0.0,0,22,48,138.52105458878248,1.859055939384158,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.467;0.200;0.108
GET,curl/7.68.0,example.com,application/json,secure.example.com,38,0,0,11,16,0,436,0,0.0,0,64,3,5.0,8.679059998857962,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.325;0.151;0.092
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/json,api.example.com,41,1,0,91,16,0,50,0,0.9999980000040001,1,15,1,5.0,0.5,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.613;-0.317;-0.308
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,multipart/form-data,secure.example.com,34,0,0,54,19,0,345,0,0.0,0,49,1,477.6969890419583,3.315641859968429,8,3,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;requests_per_session;param_entropy,0.448;-0.272;0.172
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,application/json,api.example.com,30,0,0,54,16,0,660,1,0.0,0,91,2,27.500079833828647,5.087356081340417,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.299;0.273;0.123
POST,PostmanRuntime/7.29.2,api.example.com,application/json,secure.example.com,33,0,0,21,16,0,382,1,0.0,0,85,5,6.362984165423561,9.672812524613796,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.268;0.253;0.119
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/x-www-form-urlencoded,internal.local,40,1,0,84,33,1,246,1,0.9999950000249999,1,38,2,16.908653742520794,0.6443022106653578,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.832;-0.291;-0.270
GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.831.0 Safari/536.2",example.com,application/x-www-form-urlencoded,internal.local,41,1,0,100,33,0,30,0,0.9999980000040001,1,8,4,6.145822018801297,5.043907809518808,3,5,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.719;-0.368;-0.305
POST,curl/7.68.0,internal.local,application/json,internal.local,201,1,0,11,16,0,204,0,0.9999950000249999,1,23,16,7.799734645932832,0.7821679724950863,5,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.592;-0.228;0.156
GET,PostmanRuntime/7.29.2,example.com,application/json,secure.example.com,38,0,0,21,16,0,686,1,0.0,0,88,3,295.35409191810214,16.98482202878567,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;mean_time_between_reqs,0.309;0.218;0.141
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),hull-moore.com,application/json,example.com,26,0,0,54,16,1,40,0,0.0,0,7,60,98.4309908893837,6.264115003374835,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_length,0.436;0.202;-0.129
GET,PostmanRuntime/7.29.2,secure.example.com,application/x-www-form-urlencoded,secure.example.com,44,1,0,21,33,0,50,0,0.9999980000040001,1,15,2,393.3949587428714,6.761486708900667,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.808;-0.333;-0.314
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,villarreal.com,application/json,api.example.com,42,1,0,84,16,0,29,0,0.9999983333361112,1,8,61,205.5618042155691,4.963568960230053,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.747;-0.369;-0.306
POST,PostmanRuntime/7.29.2,example.com,multipart/form-data,secure.example.com,44,1,0,21,19,0,343,0,0.9999975000062501,1,57,5,1592.7797639720543,1.7277362937526386,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.754;-0.294;-0.269
POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,application/x-www-form-urlencoded,api.example.com,202,1,0,91,33,0,458,0,0.9999950000249999,1,85,58,29.16873891667052,35.87284927022272,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;url_length,-0.440;0.434;-0.298
PUT,PostmanRuntime/7.29.2,example.com,application/json,vargas.com,36,1,0,21,16,0,99,0,0.9999980000040001,1,39,8,109.10996102377167,9.115825810226848,6,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.824;-0.367;-0.282
PUT,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),api.example.com,application/json,internal.local,203,1,0,63,16,0,193,0,0.9999975000062501,1,43,3,39.474763157609786,16.644591527875235,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.618;-0.265;-0.148
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,application/json,secure.example.com,38,0,0,54,16,0,692,0,0.0,0,90,1,742.884166677907,18.188864411822607,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,requests_per_session;num_params;body_special_char_count,-0.280;0.255;0.226
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,bowers.com,application/x-www-form-urlencoded,api.example.com,32,0,0,84,33,0,520,0,0.0,0,65,2,17.094672242389866,55.04223157623643,6,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.362;0.158;0.089
POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,mitchell-soto.biz,application/json,example.com,54,1,0,91,16,1,47,1,0.9999975000062501,1,9,5,32.09167747323652,9.09186192891967,7,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.592;-0.302;-0.248
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/json,gibbs.biz,52,1,0,91,16,1,47,1,0.9999975000062501,1,12,3,113.89796308430552,18.15825711292736,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.716;-0.295;-0.231
GET,curl/7.68.0,api.example.com,multipart/form-data,hernandez.biz,204,1,0,11,19,0,442,0,0.9999983333361112,1,85,4,8.526690024087216,11.564712844946838,9,1,0.0,0,0.0,0,0.0,0,benign,malicious,body_special_char_count;num_params;url_length,0.414;-0.384;-0.236
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,multipart/form-data,example.com,28,0,0,54,19,0,94,0,0.0,0,9,17,54.16273996171942,0.919606727860574,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.427;0.189;-0.159
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,application/json,example.com,36,1,0,54,16,0,235,0,0.7142846938790088,1,37,3,35.09091591897,55.7926766713242,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.791;-0.261;-0.218
GET,Opera/9.31.(Windows NT 6.1; kw-GB) Presto/2.9.188 Version/11.00,secure.example.com,application/x-www-form-urlencoded,gilbert-ramos.com,60,1,0,63,33,1,268,1,0.9999975000062501,1,43,2,45.398859777951685,8.299350347045435,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.726;-0.273;-0.199
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,multipart/form-data,internal.local,29,0,0,54,19,1,386,1,0.0,0,85,2,322.8137136985011,39.2559899750182,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.325;0.264;0.125
